Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,27,15,4.66667,4.6667,0,58.3334,2.33334,0
0,1,27,14,4.66666,4.6667,0,58.3334,-2.33333,0
0,1,28,14,4.66666,4.6666,0,63,-2.33333,0
0,1,29,14,4.66666,4.6667,0,67.6666,-2.33333,0
0,1,29,15,4.66667,4.6667,0,67.6666,2.33334,0
0,1,29,16,4.66667,4.6667,0,67.6666,7,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,0,29,15,4.66667,4.6667,0,67.6666,2.33334,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,1,28,15,4.66667,4.6666,0,63,2.33334,0
0,1,28,14,4.66666,4.6666,0,63,-2.33333,0
0,1,29,14,4.66666,4.6667,0,67.6666,-2.33333,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,16,4.66667,4.6667,0,67.6666,7,0
0,0,0,16,4.66667,4.6667,0,-67.6666,7,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,15,4.66667,4.6667,0,-67.6666,2.33334,0
0,1,1,15,4.66667,4.6666,0,-63,2.33334,0
0,1,1,16,4.66667,4.6666,0,-63,7,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,0,17,4.66666,4.6667,0,-67.6666,11.6667,0
0,0,1,16,4.66667,4.6666,0,-63,7,0
0,1,0,17,4.66666,4.6667,0,-67.6666,11.6667,0
0,1,0,16,4.66667,4.6667,0,-67.6666,7,0
0,1,0,15,4.66667,4.6667,0,-67.6666,2.33334,0
0,1,1,15,4.66667,4.6666,0,-63,2.33334,0
0,1,2,15,4.66667,4.6667,0,-58.3334,2.33334,0
0,1,2,16,4.66667,4.6667,0,-58.3334,7,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,0,2,16,4.66667,4.6667,0,-58.3334,7,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,1,16,4.66667,4.6666,0,-63,7,0
0,1,1,15,4.66667,4.6666,0,-63,2.33334,0
0,1,2,15,4.66667,4.6667,0,-58.3334,2.33334,0
0,1,3,15,4.66667,4.6667,0,-53.6666,2.33334,0
0,1,3,16,4.66667,4.6667,0,-53.6666,7,0
0,1,3,17,4.66666,4.6667,0,-53.6666,11.6667,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,0,3,16,4.66667,4.6667,0,-53.6666,7,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,1,2,16,4.66667,4.6667,0,-58.3334,7,0
0,1,2,15,4.66667,4.6667,0,-58.3334,2.33334,0
0,1,3,15,4.66667,4.6667,0,-53.6666,2.33334,0
0,1,4,15,4.66667,4.6666,0,-49,2.33334,0
0,1,4,16,4.66667,4.6666,0,-49,7,0
0,1,4,17,4.66666,4.6666,0,-49,11.6667,0
0,1,3,17,4.66666,4.6667,0,-53.6666,11.6667,0
0,0,4,16,4.66667,4.6666,0,-49,7,0
0,1,3,17,4.66666,4.6667,0,-53.6666,11.6667,0
0,1,3,16,4.66667,4.6667,0,-53.6666,7,0
0,1,3,15,4.66667,4.6667,0,-53.6666,2.33334,0
0,1,4,15,4.66667,4.6666,0,-49,2.33334,0
0,1,5,15,4.66667,4.6667,0,-44.3334,2.33334,0
0,1,5,16,4.66667,4.6667,0,-44.3334,7,0
0,1,5,17,4.66666,4.6667,0,-44.3334,11.6667,0
0,1,4,17,4.66666,4.6666,0,-49,11.6667,0
0,0,5,16,4.66667,4.6667,0,-44.3334,7,0
0,1,4,17,4.66666,4.6666,0,-49,11.6667,0
0,1,4,16,4.66667,4.6666,0,-49,7,0
0,1,4,15,4.66667,4.6666,0,-49,2.33334,0
0,1,5,15,4.66667,4.6667,0,-44.3334,2.33334,0
0,1,6,15,4.66667,4.6667,0,-39.6666,2.33334,0
0,1,6,16,4.66667,4.6667,0,-39.6666,7,0
1,1,0,0,0,0,0,0,0,0
0,1,5,17,4.66666,4.6667,0,-44.3334,11.6667,0
0,0,6,16,4.66667,4.6667,0,-39.6666,7,0
0,1,5,17,4.66666,4.6667,0,-44.3334,11.6667,0
0,1,5,16,4.66667,4.6667,0,-44.3334,7,0
0,1,5,15,4.66667,4.6667,0,-44.3334,2.33334,0
0,1,6,15,4.66667,4.6667,0,-39.6666,2.33334,0
0,1,7,15,4.66667,4.6666,0,-35,2.33334,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,12,16,4.66667,4.66667,0,-11.6667,7,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,11,15,4.66667,4.6667,0,-16.3334,2.33334,0
0,1,12,15,4.66667,4.66667,0,-11.6667,2.33334,0
0,1,13,15,4.66667,4.66667,0,-7,2.33334,0
0,1,13,16,4.66667,4.66667,0,-7,7,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,13,16,4.66667,4.66667,0,-7,7,0
1,1,0,0,0,0,0,0,0,0
0,1,12,16,4.66667,4.66667,0,-11.6667,7,0
0,1,12,15,4.66667,4.66667,0,-11.6667,2.33334,0
0,1,13,15,4.66667,4.66667,0,-7,2.33334,0
0,1,14,15,4.66667,4.66666,0,-2.33333,2.33334,0
0,1,14,16,4.66667,4.66666,0,-2.33333,7,0
0,1,14,17,4.66666,4.66666,0,-2.33333,11.6667,0
1,1,0,0,0,0,0,0,0,0
0,0,14,16,4.66667,4.66666,0,-2.33333,7,0
1,1,0,0,0,0,0,0,0,0
0,1,13,16,4.66667,4.66667,0,-7,7,0
0,1,13,15,4.66667,4.66667,0,-7,2.33334,0
0,1,14,15,4.66667,4.66666,0,-2.33333,2.33334,0
0,1,15,15,4.66667,4.66667,0,2.33334,2.33334,0
0,1,15,16,4.66667,4.66667,0,2.33334,7,0
0,1,15,17,4.66666,4.66667,0,2.33334,11.6667,0
0,1,14,17,4.66666,4.66666,0,-2.33333,11.6667,0
0,0,15,16,4.66667,4.66667,0,2.33334,7,0
0,1,14,17,4.66666,4.66666,0,-2.33333,11.6667,0
0,1,14,16,4.66667,4.66666,0,-2.33333,7,0
0,1,14,15,4.66667,4.66666,0,-2.33333,2.33334,0
0,1,15,15,4.66667,4.66667,0,2.33334,2.33334,0
0,1,16,15,4.66667,4.66667,0,7,2.33334,0
0,1,16,16,4.66667,4.66667,0,7,7,0
0,1,16,17,4.66666,4.66667,0,7,11.6667,0
0,1,15,17,4.66666,4.66667,0,2.33334,11.6667,0
0,0,16,16,4.66667,4.66667,0,7,7,0
0,1,15,17,4.66666,4.66667,0,2.33334,11.6667,0
0,1,15,16,4.66667,4.66667,0,2.33334,7,0
0,1,15,15,4.66667,4.66667,0,2.33334,2.33334,0
0,1,16,15,4.66667,4.66667,0,7,2.33334,0
0,1,17,15,4.66667,4.66666,0,11.6667,2.33334,0
0,1,17,16,4.66667,4.66666,0,11.6667,7,0
0,1,17,17,4.66666,4.66666,0,11.6667,11.6667,0
0,1,16,17,4.66666,4.66667,0,7,11.6667,0
0,0,17,16,4.66667,4.66666,0,11.6667,7,0
0,1,16,17,4.66666,4.66667,0,7,11.6667,0
0,1,16,16,4.66667,4.66667,0,7,7,0
0,1,16,15,4.66667,4.66667,0,7,2.33334,0
0,1,17,15,4.66667,4.66666,0,11.6667,2.33334,0
0,1,18,15,4.66667,4.6667,0,16.3334,2.33334,0
0,1,18,16,4.66667,4.6667,0,16.3334,7,0
0,1,18,17,4.66666,4.6667,0,16.3334,11.6667,0
0,1,17,17,4.66666,4.66666,0,11.6667,11.6667,0
0,0,18,16,4.66667,4.6667,0,16.3334,7,0
0,1,17,17,4.66666,4.66666,0,11.6667,11.6667,0
0,1,17,16,4.66667,4.66666,0,11.6667,7,0
0,1,17,15,4.66667,4.66666,0,11.6667,2.33334,0
0,1,18,15,4.66667,4.6667,0,16.3334,2.33334,0
0,1,19,15,4.66667,4.6666,0,21,2.33334,0
0,1,19,16,4.66667,4.6666,0,21,7,0
0,1,19,17,4.66666,4.6666,0,21,11.6667,0
0,1,18,17,4.66666,4.6667,0,16.3334,11.6667,0
0,0,19,16,4.66667,4.6666,0,21,7,0
0,1,18,17,4.66666,4.6667,0,16.3334,11.6667,0
0,1,18,16,4.66667,4.6667,0,16.3334,7,0
0,1,18,15,4.66667,4.6667,0,16.3334,2.33334,0
0,1,19,15,4.66667,4.6666,0,21,2.33334,0
0,1,20,15,4.66667,4.6667,0,25.6666,2.33334,0
0,1,20,16,4.66667,4.6667,0,25.6666,7,0
0,1,20,17,4.66666,4.6667,0,25.6666,11.6667,0
0,1,19,17,4.66666,4.6666,0,21,11.6667,0
0,0,20,16,4.66667,4.6667,0,25.6666,7,0
0,1,19,17,4.66666,4.6666,0,21,11.6667,0
0,1,19,16,4.66667,4.6666,0,21,7,0
0,1,19,15,4.66667,4.6666,0,21,2.33334,0
0,1,20,15,4.66667,4.6667,0,25.6666,2.33334,0
0,1,21,15,4.66667,4.6667,0,30.3333,2.33334,0
0,1,21,16,4.66667,4.6667,0,30.3333,7,0
0,1,21,17,4.66666,4.6667,0,30.3333,11.6667,0
0,1,20,17,4.66666,4.6667,0,25.6666,11.6667,0
0,0,21,16,4.66667,4.6667,0,30.3333,7,0
0,1,20,17,4.66666,4.6667,0,25.6666,11.6667,0
0,1,20,16,4.66667,4.6667,0,25.6666,7,0
0,1,20,15,4.66667,4.6667,0,25.6666,2.33334,0
0,1,21,15,4.66667,4.6667,0,30.3333,2.33334,0
0,1,22,15,4.66667,4.6666,0,35,2.33334,0
0,1,22,16,4.66667,4.6666,0,35,7,0
0,1,22,17,4.66666,4.6666,0,35,11.6667,0
0,1,21,17,4.66666,4.6667,0,30.3333,11.6667,0
0,0,22,16,4.66667,4.6666,0,35,7,0
0,1,21,17,4.66666,4.6667,0,30.3333,11.6667,0
0,1,21,16,4.66667,4.6667,0,30.3333,7,0
0,1,21,15,4.66667,4.6667,0,30.3333,2.33334,0
0,1,22,15,4.66667,4.6666,0,35,2.33334,0
0,1,23,15,4.66667,4.6667,0,39.6666,2.33334,0
0,1,23,16,4.66667,4.6667,0,39.6666,7,0
0,1,23,17,4.66666,4.6667,0,39.6666,11.6667,0
0,1,22,17,4.66666,4.6666,0,35,11.6667,0
0,0,23,16,4.66667,4.6667,0,39.6666,7,0
0,1,22,17,4.66666,4.6666,0,35,11.6667,0
0,1,22,16,4.66667,4.6666,0,35,7,0
0,1,22,15,4.66667,4.6666,0,35,2.33334,0
0,1,23,15,4.66667,4.6667,0,39.6666,2.33334,0
0,1,24,15,4.66667,4.6667,0,44.3334,2.33334,0
0,1,24,16,4.66667,4.6667,0,44.3334,7,0
0,1,24,17,4.66666,4.6667,0,44.3334,11.6667,0
0,1,23,17,4.66666,4.6667,0,39.6666,11.6667,0
0,0,24,16,4.66667,4.6667,0,44.3334,7,0
0,1,23,17,4.66666,4.6667,0,39.6666,11.6667,0
0,1,23,16,4.66667,4.6667,0,39.6666,7,0
0,1,23,15,4.66667,4.6667,0,39.6666,2.33334,0
0,1,24,15,4.66667,4.6667,0,44.3334,2.33334,0
0,1,25,15,4.66667,4.6666,0,49,2.33334,0
0,1,25,16,4.66667,4.6666,0,49,7,0
0,1,25,17,4.66666,4.6666,0,49,11.6667,0
0,1,24,17,4.66666,4.6667,0,44.3334,11.6667,0
0,0,25,16,4.66667,4.6666,0,49,7,0
0,1,24,17,4.66666,4.6667,0,44.3334,11.6667,0
0,1,24,16,4.66667,4.6667,0,44.3334,7,0
0,1,24,15,4.66667,4.6667,0,44.3334,2.33334,0
0,1,25,15,4.66667,4.6666,0,49,2.33334,0
0,1,26,15,4.66667,4.6667,0,53.6666,2.33334,0
0,1,26,16,4.66667,4.6667,0,53.6666,7,0
0,1,26,17,4.66666,4.6667,0,53.6666,11.6667,0
0,1,25,17,4.66666,4.6666,0,49,11.6667,0
0,0,26,16,4.66667,4.6667,0,53.6666,7,0
0,1,25,17,4.66666,4.6666,0,49,11.6667,0
0,1,25,16,4.66667,4.6666,0,49,7,0
0,1,25,15,4.66667,4.6666,0,49,2.33334,0
0,1,26,15,4.66667,4.6667,0,53.6666,2.33334,0
0,1,27,15,4.66667,4.6667,0,58.3334,2.33334,0
0,1,27,16,4.66667,4.6667,0,58.3334,7,0
0,1,27,17,4.66666,4.6667,0,58.3334,11.6667,0
0,1,26,17,4.66666,4.6667,0,53.6666,11.6667,0
0,0,27,16,4.66667,4.6667,0,58.3334,7,0
0,1,26,17,4.66666,4.6667,0,53.6666,11.6667,0
0,1,26,16,4.66667,4.6667,0,53.6666,7,0
0,1,26,15,4.66667,4.6667,0,53.6666,2.33334,0
0,1,27,15,4.66667,4.6667,0,58.3334,2.33334,0
0,1,28,15,4.66667,4.6666,0,63,2.33334,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,1,28,17,4.66666,4.6666,0,63,11.6667,0
0,1,27,17,4.66666,4.6667,0,58.3334,11.6667,0
0,0,28,16,4.66667,4.6666,0,63,7,0
0,1,27,17,4.66666,4.6667,0,58.3334,11.6667,0
0,1,27,16,4.66667,4.6667,0,58.3334,7,0
0,1,27,15,4.66667,4.6667,0,58.3334,2.33334,0
0,1,28,15,4.66667,4.6666,0,63,2.33334,0
0,1,29,15,4.66667,4.6667,0,67.6666,2.33334,0
0,1,29,16,4.66667,4.6667,0,67.6666,7,0
0,1,29,17,4.66666,4.6667,0,67.6666,11.6667,0
0,1,28,17,4.66666,4.6666,0,63,11.6667,0
0,0,29,16,4.66667,4.6667,0,67.6666,7,0
0,1,28,17,4.66666,4.6666,0,63,11.6667,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,1,28,15,4.66667,4.6666,0,63,2.33334,0
0,1,29,15,4.66667,4.6667,0,67.6666,2.33334,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,17,4.66666,4.6667,0,67.6666,11.6667,0
0,0,0,17,4.66666,4.6667,0,-67.6666,11.6667,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,16,4.66667,4.6667,0,-67.6666,7,0
0,1,1,16,4.66667,4.6666,0,-63,7,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,1,18,4.6667,4.6666,0,-63,16.3334,0
0,1,0,18,4.6667,4.6667,0,-67.6666,16.3334,0
0,0,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,0,18,4.6667,4.6667,0,-67.6666,16.3334,0
0,1,0,17,4.66666,4.6667,0,-67.6666,11.6667,0
0,1,0,16,4.66667,4.6667,0,-67.6666,7,0
0,1,1,16,4.66667,4.6666,0,-63,7,0
0,1,2,16,4.66667,4.6667,0,-58.3334,7,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,1,2,18,4.6667,4.6667,0,-58.3334,16.3334,0
0,1,1,18,4.6667,4.6666,0,-63,16.3334,0
0,0,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,1,1,18,4.6667,4.6666,0,-63,16.3334,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,1,16,4.66667,4.6666,0,-63,7,0
0,1,2,16,4.66667,4.6667,0,-58.3334,7,0
0,1,3,16,4.66667,4.6667,0,-53.6666,7,0
0,1,3,17,4.66666,4.6667,0,-53.6666,11.6667,0
0,1,3,18,4.6667,4.6667,0,-53.6666,16.3334,0
0,1,2,18,4.6667,4.6667,0,-58.3334,16.3334,0
0,0,3,17,4.66666,4.6667,0,-53.6666,11.6667,0
0,1,2,18,4.6667,4.6667,0,-58.3334,16.3334,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,1,2,16,4.66667,4.6667,0,-58.3334,7,0
0,1,3,16,4.66667,4.6667,0,-53.6666,7,0
0,1,4,16,4.66667,4.6666,0,-49,7,0
0,1,4,17,4.66666,4.6666,0,-49,11.6667,0
0,1,4,18,4.6667,4.6666,0,-49,16.3334,0
0,1,3,18,4.6667,4.6667,0,-53.6666,16.3334,0
0,0,4,17,4.66666,4.6666,0,-49,11.6667,0
0,1,3,18,4.6667,4.6667,0,-53.6666,16.3334,0
0,1,3,17,4.66666,4.6667,0,-53.6666,11.6667,0
0,1,3,16,4.66667,4.6667,0,-53.6666,7,0
0,1,4,16,4.66667,4.6666,0,-49,7,0
0,1,5,16,4.66667,4.6667,0,-44.3334,7,0
0,1,5,17,4.66666,4.6667,0,-44.3334,11.6667,0
0,1,5,18,4.6667,4.6667,0,-44.3334,16.3334,0
0,1,4,18,4.6667,4.6666,0,-49,16.3334,0
0,0,5,17,4.66666,4.6667,0,-44.3334,11.6667,0
0,1,4,18,4.6667,4.6666,0,-49,16.3334,0
0,1,4,17,4.66666,4.6666,0,-49,11.6667,0
0,1,4,16,4.66667,4.6666,0,-49,7,0
0,1,5,16,4.66667,4.6667,0,-44.3334,7,0
0,1,6,16,4.66667,4.6667,0,-39.6666,7,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,5,18,4.6667,4.6667,0,-44.3334,16.3334,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,14,17,4.66666,4.66666,0,-2.33333,11.6667,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,13,16,4.66667,4.66667,0,-7,7,0
0,1,14,16,4.66667,4.66666,0,-2.33333,7,0
0,1,15,16,4.66667,4.66667,0,2.33334,7,0
0,1,15,17,4.66666,4.66667,0,2.33334,11.6667,0
0,1,15,18,4.6667,4.66667,0,2.33334,16.3334,0
0,1,14,18,4.6667,4.66666,0,-2.33333,16.3334,0
0,0,15,17,4.66666,4.66667,0,2.33334,11.6667,0
0,1,14,18,4.6667,4.66666,0,-2.33333,16.3334,0
0,1,14,17,4.66666,4.66666,0,-2.33333,11.6667,0
0,1,14,16,4.66667,4.66666,0,-2.33333,7,0
0,1,15,16,4.66667,4.66667,0,2.33334,7,0
0,1,16,16,4.66667,4.66667,0,7,7,0
0,1,16,17,4.66666,4.66667,0,7,11.6667,0
0,1,16,18,4.6667,4.66667,0,7,16.3334,0
0,1,15,18,4.6667,4.66667,0,2.33334,16.3334,0
0,0,16,17,4.66666,4.66667,0,7,11.6667,0
0,1,15,18,4.6667,4.66667,0,2.33334,16.3334,0
0,1,15,17,4.66666,4.66667,0,2.33334,11.6667,0
0,1,15,16,4.66667,4.66667,0,2.33334,7,0
0,1,16,16,4.66667,4.66667,0,7,7,0
0,1,17,16,4.66667,4.66666,0,11.6667,7,0
0,1,17,17,4.66666,4.66666,0,11.6667,11.6667,0
0,1,17,18,4.6667,4.66666,0,11.6667,16.3334,0
0,1,16,18,4.6667,4.66667,0,7,16.3334,0
0,0,17,17,4.66666,4.66666,0,11.6667,11.6667,0
0,1,16,18,4.6667,4.66667,0,7,16.3334,0
0,1,16,17,4.66666,4.66667,0,7,11.6667,0
0,1,16,16,4.66667,4.66667,0,7,7,0
0,1,17,16,4.66667,4.66666,0,11.6667,7,0
0,1,18,16,4.66667,4.6667,0,16.3334,7,0
0,1,18,17,4.66666,4.6667,0,16.3334,11.6667,0
0,1,18,18,4.6667,4.6667,0,16.3334,16.3334,0
0,1,17,18,4.6667,4.66666,0,11.6667,16.3334,0
0,0,18,17,4.66666,4.6667,0,16.3334,11.6667,0
0,1,17,18,4.6667,4.66666,0,11.6667,16.3334,0
0,1,17,17,4.66666,4.66666,0,11.6667,11.6667,0
0,1,17,16,4.66667,4.66666,0,11.6667,7,0
0,1,18,16,4.66667,4.6667,0,16.3334,7,0
0,1,19,16,4.66667,4.6666,0,21,7,0
0,1,19,17,4.66666,4.6666,0,21,11.6667,0
0,1,19,18,4.6667,4.6666,0,21,16.3334,0
0,1,18,18,4.6667,4.6667,0,16.3334,16.3334,0
0,0,19,17,4.66666,4.6666,0,21,11.6667,0
0,1,18,18,4.6667,4.6667,0,16.3334,16.3334,0
0,1,18,17,4.66666,4.6667,0,16.3334,11.6667,0
0,1,18,16,4.66667,4.6667,0,16.3334,7,0
0,1,19,16,4.66667,4.6666,0,21,7,0
0,1,20,16,4.66667,4.6667,0,25.6666,7,0
0,1,20,17,4.66666,4.6667,0,25.6666,11.6667,0
0,1,20,18,4.6667,4.6667,0,25.6666,16.3334,0
0,1,19,18,4.6667,4.6666,0,21,16.3334,0
0,0,20,17,4.66666,4.6667,0,25.6666,11.6667,0
0,1,19,18,4.6667,4.6666,0,21,16.3334,0
0,1,19,17,4.66666,4.6666,0,21,11.6667,0
0,1,19,16,4.66667,4.6666,0,21,7,0
0,1,20,16,4.66667,4.6667,0,25.6666,7,0
0,1,21,16,4.66667,4.6667,0,30.3333,7,0
0,1,21,17,4.66666,4.6667,0,30.3333,11.6667,0
0,1,21,18,4.6667,4.6667,0,30.3333,16.3334,0
0,1,20,18,4.6667,4.6667,0,25.6666,16.3334,0
0,0,21,17,4.66666,4.6667,0,30.3333,11.6667,0
0,1,20,18,4.6667,4.6667,0,25.6666,16.3334,0
0,1,20,17,4.66666,4.6667,0,25.6666,11.6667,0
0,1,20,16,4.66667,4.6667,0,25.6666,7,0
0,1,21,16,4.66667,4.6667,0,30.3333,7,0
0,1,22,16,4.66667,4.6666,0,35,7,0
0,1,22,17,4.66666,4.6666,0,35,11.6667,0
0,1,22,18,4.6667,4.6666,0,35,16.3334,0
0,1,21,18,4.6667,4.6667,0,30.3333,16.3334,0
0,0,22,17,4.66666,4.6666,0,35,11.6667,0
0,1,21,18,4.6667,4.6667,0,30.3333,16.3334,0
0,1,21,17,4.66666,4.6667,0,30.3333,11.6667,0
0,1,21,16,4.66667,4.6667,0,30.3333,7,0
0,1,22,16,4.66667,4.6666,0,35,7,0
0,1,23,16,4.66667,4.6667,0,39.6666,7,0
0,1,23,17,4.66666,4.6667,0,39.6666,11.6667,0
0,1,23,18,4.6667,4.6667,0,39.6666,16.3334,0
0,1,22,18,4.6667,4.6666,0,35,16.3334,0
0,0,23,17,4.66666,4.6667,0,39.6666,11.6667,0
0,1,22,18,4.6667,4.6666,0,35,16.3334,0
0,1,22,17,4.66666,4.6666,0,35,11.6667,0
0,1,22,16,4.66667,4.6666,0,35,7,0
0,1,23,16,4.66667,4.6667,0,39.6666,7,0
0,1,24,16,4.66667,4.6667,0,44.3334,7,0
0,1,24,17,4.66666,4.6667,0,44.3334,11.6667,0
0,1,24,18,4.6667,4.6667,0,44.3334,16.3334,0
0,1,23,18,4.6667,4.6667,0,39.6666,16.3334,0
0,0,24,17,4.66666,4.6667,0,44.3334,11.6667,0
0,1,23,18,4.6667,4.6667,0,39.6666,16.3334,0
0,1,23,17,4.66666,4.6667,0,39.6666,11.6667,0
0,1,23,16,4.66667,4.6667,0,39.6666,7,0
0,1,24,16,4.66667,4.6667,0,44.3334,7,0
0,1,25,16,4.66667,4.6666,0,49,7,0
0,1,25,17,4.66666,4.6666,0,49,11.6667,0
0,1,25,18,4.6667,4.6666,0,49,16.3334,0
0,1,24,18,4.6667,4.6667,0,44.3334,16.3334,0
0,0,25,17,4.66666,4.6666,0,49,11.6667,0
0,1,24,18,4.6667,4.6667,0,44.3334,16.3334,0
0,1,24,17,4.66666,4.6667,0,44.3334,11.6667,0
0,1,24,16,4.66667,4.6667,0,44.3334,7,0
0,1,25,16,4.66667,4.6666,0,49,7,0
0,1,26,16,4.66667,4.6667,0,53.6666,7,0
0,1,26,17,4.66666,4.6667,0,53.6666,11.6667,0
0,1,26,18,4.6667,4.6667,0,53.6666,16.3334,0
0,1,25,18,4.6667,4.6666,0,49,16.3334,0
0,0,26,17,4.66666,4.6667,0,53.6666,11.6667,0
0,1,25,18,4.6667,4.6666,0,49,16.3334,0
0,1,25,17,4.66666,4.6666,0,49,11.6667,0
0,1,25,16,4.66667,4.6666,0,49,7,0
0,1,26,16,4.66667,4.6667,0,53.6666,7,0
0,1,27,16,4.66667,4.6667,0,58.3334,7,0
0,1,27,17,4.66666,4.6667,0,58.3334,11.6667,0
0,1,27,18,4.6667,4.6667,0,58.3334,16.3334,0
0,1,26,18,4.6667,4.6667,0,53.6666,16.3334,0
0,0,27,17,4.66666,4.6667,0,58.3334,11.6667,0
0,1,26,18,4.6667,4.6667,0,53.6666,16.3334,0
0,1,26,17,4.66666,4.6667,0,53.6666,11.6667,0
0,1,26,16,4.66667,4.6667,0,53.6666,7,0
0,1,27,16,4.66667,4.6667,0,58.3334,7,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,1,28,17,4.66666,4.6666,0,63,11.6667,0
0,1,28,18,4.6667,4.6666,0,63,16.3334,0
0,1,27,18,4.6667,4.6667,0,58.3334,16.3334,0
0,0,28,17,4.66666,4.6666,0,63,11.6667,0
0,1,27,18,4.6667,4.6667,0,58.3334,16.3334,0
0,1,27,17,4.66666,4.6667,0,58.3334,11.6667,0
0,1,27,16,4.66667,4.6667,0,58.3334,7,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,1,29,16,4.66667,4.6667,0,67.6666,7,0
0,1,29,17,4.66666,4.6667,0,67.6666,11.6667,0
0,1,29,18,4.6667,4.6667,0,67.6666,16.3334,0
0,1,28,18,4.6667,4.6666,0,63,16.3334,0
0,0,29,17,4.66666,4.6667,0,67.6666,11.6667,0
0,1,28,18,4.6667,4.6666,0,63,16.3334,0
0,1,28,17,4.66666,4.6666,0,63,11.6667,0
0,1,28,16,4.66667,4.6666,0,63,7,0
0,1,29,16,4.66667,4.6667,0,67.6666,7,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,18,4.6667,4.6667,0,67.6666,16.3334,0
0,0,0,18,4.6667,4.6667,0,-67.6666,16.3334,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,17,4.66666,4.6667,0,-67.6666,11.6667,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,1,18,4.6667,4.6666,0,-63,16.3334,0
0,1,1,19,4.6666,4.6666,0,-63,21,0
0,1,0,19,4.6666,4.6667,0,-67.6666,21,0
0,0,1,18,4.6667,4.6666,0,-63,16.3334,0
0,1,0,19,4.6666,4.6667,0,-67.6666,21,0
0,1,0,18,4.6667,4.6667,0,-67.6666,16.3334,0
0,1,0,17,4.66666,4.6667,0,-67.6666,11.6667,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
0,1,2,18,4.6667,4.6667,0,-58.3334,16.3334,0
0,1,2,19,4.6666,4.6667,0,-58.3334,21,0
0,1,1,19,4.6666,4.6666,0,-63,21,0
0,0,2,18,4.6667,4.6667,0,-58.3334,16.3334,0
0,1,1,19,4.6666,4.6666,0,-63,21,0
0,1,1,18,4.6667,4.6666,0,-63,16.3334,0
0,1,1,17,4.66666,4.6666,0,-63,11.6667,0
0,1,2,17,4.66666,4.6667,0,-58.3334,11.6667,0
